"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Tawi Tawi, Philippines Reef Fishes"	"7f30b6c4-bdd7-4dc0-b32e-699a8d96dc47"	"CHECKLIST"	"true"	"135"	"214"	"286d31fd-2be5-4df7-be2d-20448e158c81"	"IPT_INSTALLATION"	"a30d7f59-d3d4-4e89-97dc-de9cf837f591"	"ASEAN Centre for Biodiversity (ACB)"	"ASEAN Centre for Biodiversity"	"Philippines"	"2016-07-18"	"DWC_ARCHIVE"	"http://bim-mirror.aseanbiodiversity.org:8080/ipt/archive.do?r=tawitawi_reeffishes"	"2017-10-31"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Negros Cave Frog Observation"	"b09d988e-8a4f-4600-8f64-bff18fe3d957"	"OCCURRENCE"	"true"	"6"	"0"	"286d31fd-2be5-4df7-be2d-20448e158c81"	"IPT_INSTALLATION"	"a30d7f59-d3d4-4e89-97dc-de9cf837f591"	"ASEAN Centre for Biodiversity (ACB)"	"ASEAN Centre for Biodiversity"	"Philippines"	"2016-07-18"	"DWC_ARCHIVE"	"http://bim-mirror.aseanbiodiversity.org:8080/ipt/archive.do?r=occurfrogs"	"2017-10-31"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Fauna for Borneo"	"d5c4dd1a-060f-4f58-8acc-e1bb6bfb74e7"	"CHECKLIST"	"true"	"0"	"117"	"286d31fd-2be5-4df7-be2d-20448e158c81"	"IPT_INSTALLATION"	"a30d7f59-d3d4-4e89-97dc-de9cf837f591"	"ASEAN Centre for Biodiversity (ACB)"	"ASEAN Centre for Biodiversity"	"Philippines"	"2016-07-13"	"DWC_ARCHIVE"	"http://bim-mirror.aseanbiodiversity.org:8080/ipt/archive.do?r=fauna_for_borneo"	"2017-10-31"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Camiguin, Philippines Fauna"	"608c444e-d7c1-4107-93b5-ceaf2303b53e"	"OCCURRENCE"	"true"	"18"	"0"	"286d31fd-2be5-4df7-be2d-20448e158c81"	"IPT_INSTALLATION"	"a30d7f59-d3d4-4e89-97dc-de9cf837f591"	"ASEAN Centre for Biodiversity (ACB)"	"ASEAN Centre for Biodiversity"	"Philippines"	"2016-07-13"	"DWC_ARCHIVE"	"http://bim-mirror.aseanbiodiversity.org:8080/ipt/archive.do?r=camiguin_fauna"	"2017-10-31"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"MMFR Zingiberaceae Botanical"	"af32ab2e-7be6-42ca-a570-ad79fe0e32bb"	"OCCURRENCE"	"true"	"109"	"0"	"286d31fd-2be5-4df7-be2d-20448e158c81"	"IPT_INSTALLATION"	"a30d7f59-d3d4-4e89-97dc-de9cf837f591"	"ASEAN Centre for Biodiversity (ACB)"	"ASEAN Centre for Biodiversity"	"Philippines"	"2016-07-13"	"DWC_ARCHIVE"	"http://bim-mirror.aseanbiodiversity.org:8080/ipt/archive.do?r=mmfrph_zingi"	"2017-10-31"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"IPAS Kitanglad"	"9e853a94-bf3f-4e68-8bcf-0772312089e9"	"OCCURRENCE"	"true"	"186"	"0"	"286d31fd-2be5-4df7-be2d-20448e158c81"	"IPT_INSTALLATION"	"a30d7f59-d3d4-4e89-97dc-de9cf837f591"	"ASEAN Centre for Biodiversity (ACB)"	"ASEAN Centre for Biodiversity"	"Philippines"	"2016-07-13"	"DWC_ARCHIVE"	"http://bim-mirror.aseanbiodiversity.org:8080/ipt/archive.do?r=ipaskitanglad"	"2017-10-31"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Mt. Hamiguitan RWS Avifauna"	"e56afa60-ad5c-47a2-bb91-e0e83c45d60b"	"CHECKLIST"	"true"	"0"	"231"	"286d31fd-2be5-4df7-be2d-20448e158c81"	"IPT_INSTALLATION"	"a30d7f59-d3d4-4e89-97dc-de9cf837f591"	"ASEAN Centre for Biodiversity (ACB)"	"ASEAN Centre for Biodiversity"	"Philippines"	"2016-07-13"	"DWC_ARCHIVE"	"http://bim-mirror.aseanbiodiversity.org:8080/ipt/archive.do?r=mt_hamiguitan_rws_avifauna"	"2017-10-31"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Insecta of Costa Rica (INBio)"	"3e9817c1-8302-4955-87e3-a408db0ea379"	"OCCURRENCE"	"true"	"3276500"	"0"	"f7704415-d8dc-4fa3-b755-d74b44639a00"	"IPT_INSTALLATION"	"5c7a5c20-1bd0-11d8-a2da-b8a03c50a862"	"Instituto Nacional de Biodiversidad (INBio), Costa Rica"	"Costa Rica"	"Costa Rica"	"2016-03-14"	"DWC_ARCHIVE"	"http://lucina.inbio.ac.cr/ipt-inbio/archive.do?r=insecta-inbio"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Onychophora of Costa Rica (INBio)"	"5b60a2c5-5a31-4236-bbaa-3939a4ee4785"	"OCCURRENCE"	"true"	"56"	"0"	"f7704415-d8dc-4fa3-b755-d74b44639a00"	"IPT_INSTALLATION"	"5c7a5c20-1bd0-11d8-a2da-b8a03c50a862"	"Instituto Nacional de Biodiversidad (INBio), Costa Rica"	"Costa Rica"	"Costa Rica"	"2016-03-14"	"DWC_ARCHIVE"	"http://lucina.inbio.ac.cr/ipt-inbio/archive.do?r=onychophora-inbio"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Myriapoda of Costa Rica (INBio)"	"42c68f60-e30f-4ab7-8dd9-8f166fabcdb1"	"OCCURRENCE"	"true"	"281"	"0"	"f7704415-d8dc-4fa3-b755-d74b44639a00"	"IPT_INSTALLATION"	"5c7a5c20-1bd0-11d8-a2da-b8a03c50a862"	"Instituto Nacional de Biodiversidad (INBio), Costa Rica"	"Costa Rica"	"Costa Rica"	"2016-03-14"	"DWC_ARCHIVE"	"http://lucina.inbio.ac.cr/ipt-inbio/archive.do?r=myriapoda-inbio"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
